Ratio_Pool,Ratio_Riffle,Ratio_Run,Mesohabitat_Riffle,Mesohabitat_Run
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812541776,0.09134977858976673
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.7029478458049887,0.9627329192546584,-0.6286086003733214,-0.3141153279860299
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.449829931972789,0.562358276643991,0.9627329192546584,-0.947061814786427,-0.4094255077711426
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350052844,-0.15996464949509626
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038137,-0.15996464949501463
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629666728,-0.25527482949791874
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.3180272108843538,0.2811791383219955,1.4440993788819876,-1.5448993812563594,0.09134977858826075
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629645883,-0.25527482949695307
1.449829931972789,0.14058956916099774,1.4440993788819876,-2.33335675157984,-0.003960401216656415
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.14058956916099774,1.6045548654244306,-2.238046571772689,0.19671029424671568
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610590932,-0.12174343687295497
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.562358276643991,1.1231884057971016,-0.8517516350038353,-0.15996464949589648
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831598743,-0.026433257067312543
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.2811791383219955,1.2836438923395446,-1.6402095610580454,-0.12174343687178246
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
1.3180272108843538,0.4217687074829932,1.2836438923395446,-1.1394342831611186,-0.02643325706791119
1.449829931972789,0.4217687074829932,1.1231884057971016,-1.2347444629668303,-0.2552748294976631
